id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
81167,3e-06,swipe,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,2,2,15,0,0,0,5,8,0,Exploits,1
68236,0.405303,tcp,-,FIN,10,6,582,268,37.009348,254,252,10342.87891,4421.383301,2,1,36.596222,69.547602,1851.696333,85.393453,255,622270887,3000402666,255,0.129683,0.057559,0.072124,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
30557,0.008834,tcp,-,FIN,18,18,3960,2456,3961.965249,31,29,3386914.25,2100973.5,7,7,0.501353,0.488941,29.367063,0.833819,255,618482731,2768319633,255,0.000636,0.000514,0.000122,220,136,0,0,5,0,5,1,1,4,0,0,0,5,11,0,Normal,0
64880,5e-06,pgm,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Reconnaissance,1
175315,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,25,25,13,34,0,0,0,25,34,0,Generic,1
5877,0.023538,tcp,ftp,FIN,52,54,2934,3742,4460.871615,31,29,978162.9375,1248364.25,11,15,0.474041,0.434151,33.086245,0.77225,255,3405918561,3406950663,255,0.000653,0.000525,0.000128,56,69,0,0,1,0,4,1,1,3,1,1,0,5,1,0,Normal,0
62276,0.442203,tcp,-,FIN,10,6,668,268,33.921074,254,252,10890.92578,4052.4375,2,1,49.133667,63.566602,2425.878509,109.650602,255,2880127248,118468891,255,0.133392,0.092039,0.041353,67,45,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Shellcode,1
49279,1.042731,tcp,ftp,FIN,12,12,572,682,22.057462,254,252,4027.884277,4802.772461,4,3,6080.5355,6080.4575,656558.8483,19873.908,255,3045863181,3886464486,255,0.27317,0.118822,0.154348,48,57,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
116644,0.668435,tcp,http,FIN,10,8,898,1212,25.432541,62,252,9682.318359,12698.31836,2,2,74.270556,85.701,4059.872781,141.877187,255,1795790937,2652272180,255,0.129283,0.067871,0.061412,90,152,1,192,2,1,19,2,1,1,0,0,1,2,1,0,Exploits,1
119671,0.838413,tcp,-,FIN,10,6,554,268,17.890944,254,252,4761.376465,2137.371338,2,1,89.108556,154.856203,5201.596041,274.154031,255,4047476866,1410454489,255,0.11703,0.064127,0.052903,55,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
72893,1.68251,tcp,http,FIN,10,6,1296,268,8.915252,254,252,5548.852539,1065.075439,2,1,181.198556,320.416812,12532.37074,594.37325,255,58279731,1768824152,255,0.164179,0.080419,0.08376,130,45,1,0,2,1,1,2,1,1,0,0,1,3,1,0,Worms,1
142201,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
67257,53.20573,tcp,-,FIN,20,16,1224,708,0.657824,254,252,174.868378,99.838867,5,0,5970.1598,7461.0005,590174.3175,19528.036,255,2064115182,1075438890,255,0.279305,0.165153,0.114152,61,44,0,0,5,1,3,3,3,5,0,0,0,3,5,0,Fuzzers,1
76668,1e-05,rsvp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,8,0,0,0,3,8,0,Analysis,1
33145,1.207684,tcp,ssh,FIN,70,62,12472,12820,108.47208,31,29,81438.51563,83558.28125,17,17,17.502667,19.780492,1079.789447,1150.330145,255,1748937461,1749309694,255,0.001127,0.000946,0.000181,178,207,0,0,1,0,6,1,1,2,0,0,0,1,1,0,Normal,0
165762,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,18,17,17,17,0,0,0,17,17,0,Generic,1
72423,1.225701,tcp,http,FIN,10,8,1292,354,13.869614,254,252,7590.758301,2023.332031,2,1,136.168778,162.036,6773.07698,291.778813,255,3098062779,3627167439,255,0.334451,0.09144,0.243011,129,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Worms,1
96383,0.648682,tcp,-,FIN,10,8,450,374,26.206986,254,252,4994.743164,4045.125244,1,2,72.060667,87.045,4368.215793,121.352,255,1939236917,1401681808,255,0.085154,0.039364,0.04579,45,47,0,0,2,1,2,1,1,2,0,0,0,1,5,0,Backdoor,1
58854,56.709965,ospf,-,INT,66,0,7128,0,1.146183,254,0,990.302124,0.0,0,0,872.460875,0.0,1090.813625,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
121587,9e-06,sep,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,Analysis,1
35215,0.015498,tcp,-,FIN,40,42,2542,23508,5226.48077,31,29,1279649.0,11846174.0,7,14,0.399342,0.364829,0.0,20.379383,255,2936906992,2960219477,255,0.000679,0.000537,0.000142,64,560,0,0,1,0,1,1,1,5,0,0,0,1,3,0,Normal,0
108531,1.330505,tcp,-,FIN,14,6,8886,268,14.280292,254,252,49617.25,1346.857056,3,0,4687.077502,10936.517,543382.5203,23896.366,255,1553713193,3380024969,255,0.158464,0.093508,0.064956,635,45,0,0,7,1,2,2,2,2,0,0,0,6,2,0,Fuzzers,1
98885,0.38716,tcp,http,FIN,10,6,816,268,38.743672,254,252,15187.51953,4628.577148,2,1,35.014778,67.246797,1824.850151,91.149219,255,1856666519,4085128820,255,0.089837,0.050917,0.03892,82,45,1,0,2,1,2,2,2,2,0,0,4,2,2,0,Worms,1
133726,0.507858,tcp,-,FIN,10,8,874,354,33.473925,254,252,12397.16699,4883.254883,2,1,54.082556,63.611,3557.292073,106.354844,255,150145970,2563093342,255,0.10224,0.062572,0.039668,87,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
99459,2.462813,tcp,http,FIN,12,10,880,1270,8.526835,62,252,2621.392822,3712.827637,2,2,223.892097,261.464891,15400.47262,365.462594,255,4294130034,52677933,255,0.256782,0.108858,0.147924,73,127,1,190,2,1,1,2,1,1,0,0,1,2,1,0,Analysis,1
131345,1.427573,tcp,http,FIN,10,8,838,354,11.908323,254,252,4230.957031,1737.214233,2,1,154.430778,193.532281,9484.628011,319.119062,255,2881392852,1042279089,255,0.110782,0.07284,0.037942,84,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
46275,0.513754,tcp,-,FIN,10,6,534,268,29.196852,254,252,7489.96582,3488.050537,2,1,52.131333,82.221398,3104.510095,119.846711,255,718015854,2512370799,255,0.143017,0.102646,0.040371,53,45,0,0,6,1,2,2,2,4,0,0,0,3,5,0,Normal,0
36044,0.221539,tcp,ftp-data,FIN,14,6,8928,320,85.763678,31,29,299396.5,9641.642578,4,1,17.041461,44.187602,1549.909581,65.867367,255,1644039510,4090260262,255,0.000609,0.000482,0.000127,638,53,0,0,3,0,7,1,1,4,0,0,0,6,3,0,Normal,0
54383,8e-06,dgp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,20,5,0,Analysis,1
48171,9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Backdoor,1
143094,2.393509,tcp,-,FIN,112,24,135649,1042,56.402547,254,252,449341.9688,3339.030762,53,1,21.563144,101.129609,2609.996956,174.077641,255,2499408170,3407015881,255,0.11446,0.047998,0.066462,1211,43,0,0,2,1,3,2,2,2,0,0,0,2,6,0,Fuzzers,1
153255,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,13,13,13,15,0,0,0,14,15,0,Generic,1
95745,0.661656,tcp,http,FIN,10,10,804,1330,28.715827,62,252,8753.792969,14472.77734,2,2,73.517333,64.571555,4564.721941,110.757008,255,4027744985,1802483418,255,0.109361,0.05091,0.058451,80,133,1,220,6,1,2,2,1,5,0,0,1,2,5,0,Normal,0
72767,8e-06,udp,-,INT,3,0,3028,0,250000.0006,254,0,2019000064.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1009,0,0,0,3,2,3,1,1,1,0,0,0,1,4,0,Fuzzers,1
125942,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,15,15,15,15,0,0,0,15,15,0,Generic,1
22699,0.024634,tcp,-,FIN,60,62,3614,50036,4911.910385,31,29,1154177.125,15987335.0,7,24,0.411949,0.400117,21.852149,21.058888,255,403737761,2553662053,255,0.000763,0.000619,0.000144,60,807,0,0,6,0,3,1,1,1,0,0,0,3,7,0,Normal,0
77304,7e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,2,2,1,4,0,0,0,4,4,0,Normal,0
71672,0.272523,tcp,http,FIN,10,6,1302,268,55.041229,254,252,34404.4375,6575.592285,2,1,28.161889,51.930602,1444.549423,73.97182,255,2268101472,1626265299,255,0.065551,0.012862,0.052689,130,45,1,0,2,1,1,1,1,1,0,0,1,1,2,0,Worms,1
153463,0.523157,tcp,-,FIN,10,6,598,268,28.672081,254,252,8242.267578,3425.35791,2,1,58.128556,94.581602,2953.64855,157.103172,255,44657883,3826720203,255,0.120572,0.04957,0.071002,60,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
124170,8e-06,udp,-,INT,2,0,82,0,125000.0003,254,0,41000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,41,0,0,0,1,2,1,1,1,1,0,0,0,2,2,0,DoS,1
93538,5.214842,tcp,pop3,FIN,54,224,2416,282754,53.117622,62,252,3638.844727,431832.0938,7,110,98.390851,22.986421,5370.758184,2513.068158,255,1663980265,2585353507,255,0.14869,0.088866,0.059824,45,1262,0,0,1,1,1,1,1,2,0,0,0,2,1,0,Exploits,1
55056,1.580196,tcp,http,FIN,10,10,812,1430,12.023825,62,252,3700.806641,6515.647461,2,2,175.577333,162.922219,11746.48737,249.824844,255,720141036,2591462858,255,0.195189,0.113268,0.081921,81,143,1,270,4,1,1,1,1,4,0,0,1,1,4,0,Analysis,1
112993,4.02417,tcp,-,FIN,10,8,1078,354,4.224474,254,252,1930.335938,616.276184,2,1,447.13,561.747687,27100.35247,863.106,255,1286471659,1050922680,255,0.215006,0.091514,0.123492,108,44,0,0,3,1,2,1,1,2,0,0,0,2,2,0,Shellcode,1
86842,1.150717,tcp,-,FIN,14,12,958,622,21.725585,254,252,6187.446289,3969.69873,4,4,84.983382,98.942273,4577.463321,120.453125,255,2613994756,987442316,255,0.148373,0.06235,0.086023,68,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
14645,0.001009,udp,dns,CON,2,2,130,162,2973.240834,31,29,515361.75,642220.0,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,4,2,1,3,0,0,0,7,2,0,Normal,0
35747,0.022939,tcp,-,FIN,40,42,2542,23508,3531.10419,31,29,864553.8125,8003487.5,7,14,0.579667,0.547829,37.850544,36.773212,255,576950618,2760384187,255,0.000601,0.000475,0.000126,64,560,0,0,8,0,4,1,1,1,0,0,0,6,6,0,Normal,0
171308,16.170187,ospf,-,REQ,16,0,4352,0,0.927633,254,0,2018.529541,0.0,0,0,1290.972,0.0,1493.258125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,13,2,2,4,0,0,0,4,2,0,DoS,1
103939,5e-06,kryptolan,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,1,1,5,0,0,0,1,5,0,Backdoor,1
164214,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,3,6,0,Analysis,1
135815,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,19,18,18,35,0,0,0,19,34,0,Generic,1
171282,0.506013,tcp,http,FIN,10,8,818,1280,33.595976,62,252,11651.875,17707.05664,2,2,56.223667,61.752855,2811.359925,75.736383,255,1362910992,896682442,255,0.105739,0.06077,0.044969,82,160,1,238,4,1,19,2,1,4,0,0,1,2,4,0,Analysis,1
104620,5e-06,egp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Exploits,1
137768,8e-06,udp,-,INT,2,0,332,0,125000.0003,254,0,166000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,166,0,0,0,4,2,2,1,1,3,0,0,0,2,4,0,Shellcode,1
17133,0.005684,udp,-,CON,4,4,568,304,1231.527099,31,29,599577.75,320900.7813,0,0,1.605,1.122667,2.264863,1.577084,0,0,0,0,0.0,0.0,0.0,142,76,0,0,5,0,3,1,1,3,0,0,0,3,4,0,Normal,0
65777,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
58329,0.790218,tcp,http,FIN,10,6,1306,268,18.982104,254,252,11905.5752,2267.72876,2,1,80.878667,136.497,4424.798571,202.562141,255,2873206006,2302431376,255,0.228687,0.107728,0.120959,131,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
129434,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,5,0,0,0,4,4,0,Exploits,1
54058,1.830085,tcp,-,FIN,76,16,91048,698,49.724465,254,252,392768.625,2863.254883,35,1,23.337507,116.908797,2376.093131,147.720359,255,4170129989,1975749587,255,0.144834,0.076447,0.068387,1198,44,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
75244,1.133686,tcp,-,FIN,10,8,564,354,14.995335,254,252,3584.76709,2187.554688,2,1,122.502778,150.432859,7613.492447,210.884031,255,3891791340,2890269663,255,0.245044,0.080648,0.164396,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
87452,0.842641,tcp,http,FIN,10,10,822,1148,22.548155,62,252,7025.530273,9816.754883,2,2,93.615778,87.101445,6036.299677,122.3115,255,392929900,69115753,255,0.135908,0.058725,0.077183,82,115,1,128,5,1,1,1,1,4,0,0,1,1,4,0,Normal,0
98177,0.352176,tcp,http,FIN,10,8,764,1544,48.271317,62,252,15628.54883,30689.19922,2,2,39.130667,48.426,2098.610208,65.45698,255,1621009509,1631675710,255,0.052161,0.01243,0.039731,76,193,1,364,1,1,29,1,1,1,0,0,1,1,1,0,DoS,1
137866,0.216648,tcp,-,FIN,10,6,1142,268,69.236735,254,252,37960.19531,8271.482422,2,1,21.770667,41.323398,1146.369263,65.901156,255,716533368,486091701,255,0.0565,0.010022,0.046478,114,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
55714,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,Analysis,1
18155,1.134926,tcp,http,FIN,14,18,1684,10168,27.314557,31,29,11024.50781,67697.80469,3,5,87.275308,66.730765,8831.746509,7735.953563,255,3684792074,3685740728,255,0.000622,0.0005,0.000122,120,565,1,3924,1,0,6,1,1,2,0,0,1,4,3,0,Normal,0
49191,0.906794,tcp,http,FIN,10,8,826,1088,18.747367,62,252,6563.78418,8398.820312,2,2,100.754889,120.32357,5312.740057,176.859672,255,425488115,1438593930,255,0.162249,0.063444,0.098805,83,136,1,141,8,1,3,3,3,8,0,0,9,3,8,0,Analysis,1
5396,0.024962,tcp,-,FIN,64,66,3806,51808,5167.855026,31,29,1200865.25,16352535.0,7,26,0.391302,0.380672,21.319402,21.092166,255,1405168593,1405460433,255,0.000721,0.000591,0.00013,59,785,0,0,8,0,1,1,1,4,0,0,0,3,5,0,Normal,0
132460,8e-06,stp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
29400,0.001025,udp,dns,CON,2,2,130,162,2926.829254,31,29,507317.0625,632195.125,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,1,1,1,5,0,0,0,1,3,0,Normal,0
96589,0.770768,tcp,-,FIN,16,10,936,556,32.435182,254,252,9112.988281,5200.008301,5,3,49.270867,78.721219,2559.142119,98.249156,255,815948337,2306152705,255,0.097433,0.062274,0.035159,59,56,0,0,6,1,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
114556,2e-06,xtp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Backdoor,1
56367,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Analysis,1
113916,7e-06,udp,-,INT,2,0,808,0,142857.1409,254,0,461714272.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,404,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
174184,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,17,17,0,Generic,1
64336,0.427264,tcp,-,FIN,12,8,1462,724,44.468993,254,252,25108.59766,11870.88086,3,2,36.406908,51.160145,1893.315295,73.068297,255,1615078019,539836125,255,0.126931,0.069139,0.057792,122,91,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
122939,3.25424,ospf,-,REQ,8,0,864,0,2.15104,254,0,1858.498413,0.0,0,0,568.887625,0.0,660.465812,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,4,1,0,Backdoor,1
57135,9e-06,ippc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,9,0,0,0,5,8,0,DoS,1
72003,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0,DoS,1
69771,1.503507,tcp,ftp,FIN,12,12,634,682,15.297567,254,252,3096.759766,3330.87915,3,4,136.682449,126.064727,7020.941195,164.617797,255,1768755110,512452255,255,0.235695,0.11644,0.119255,53,57,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Fuzzers,1
36220,0.004236,tcp,ftp-data,FIN,14,6,8928,320,4485.363419,31,29,15658168.0,504249.2813,4,1,0.325846,0.7258,16.943509,1.159183,255,1133843915,1144064478,255,0.000607,0.000486,0.000121,638,53,0,0,3,0,6,1,1,5,0,0,0,6,3,0,Normal,0
160786,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,17,17,17,18,0,0,0,17,18,0,Generic,1
113382,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
129878,1.636358,tcp,http,FIN,10,8,1292,354,10.388925,254,252,5685.797363,1515.560791,2,1,181.817556,209.429578,10278.5057,338.096344,255,2997885010,1505443127,255,0.18885,0.11366,0.07519,129,44,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Worms,1
113293,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.716,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
127582,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Generic,1
112740,1.7e-05,udp,-,INT,2,0,168,0,58823.52838,254,0,39529412.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
94454,0.773601,tcp,http,FIN,10,8,1296,354,21.975153,254,252,12068.23633,3205.786865,2,1,81.961444,100.63157,4561.539855,169.951453,255,1943743410,4178103545,255,0.134046,0.069177,0.064869,130,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
31935,0.00103,udp,dns,CON,2,2,146,178,2912.621237,31,29,566990.25,691262.125,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,2,2,0,Normal,0
53298,4e-06,udp,-,INT,2,0,164,0,250000.0006,254,0,164000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
52299,30.693087,ospf,-,INT,20,0,1280,0,0.619032,254,0,316.944336,0.0,0,0,1615.425625,0.0,1884.148125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Backdoor,1
155663,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,4,0,0,0,5,3,0,Backdoor,1
65141,0.961103,tcp,-,FIN,20,8,17310,354,28.092722,254,252,136884.3906,2580.368652,7,1,50.524895,123.300711,4006.042655,172.750891,255,1041096993,4183112365,255,0.173281,0.097989,0.075292,866,44,0,0,8,1,2,1,1,10,0,0,0,2,8,0,Fuzzers,1
78921,0.385634,tcp,http,FIN,10,6,1314,268,38.896985,254,252,24541.4043,4646.893066,2,1,41.440444,71.709203,2760.997482,128.337063,255,290966090,1375755137,255,0.079918,0.027074,0.052844,131,45,1,0,1,1,1,1,1,1,0,0,4,1,1,0,Worms,1
126078,1.204037,tcp,http,FIN,10,8,832,1100,14.119168,62,252,4976.591309,6398.474609,2,2,133.781889,145.585281,7722.095489,283.5345,255,508805832,2193366564,255,0.283347,0.159696,0.123651,83,138,1,129,4,1,1,1,1,3,0,0,1,1,3,0,Analysis,1
102005,0.632334,tcp,-,FIN,10,8,564,354,26.884526,254,252,6426.983398,3921.978027,2,1,69.722,88.349141,5450.611565,137.590484,255,3529762597,3569526373,255,0.06035,0.013881,0.046469,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
86305,1.3e-05,udp,-,INT,2,0,92,0,76923.07779,254,0,28307692.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Worms,1
160545,0.920816,tcp,-,FIN,10,8,564,354,18.461886,254,252,4413.476562,2693.263428,2,1,98.929778,118.673141,6229.04742,167.340547,255,3887444897,3773713603,255,0.193283,0.090084,0.103199,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
52827,0.445531,tcp,-,FIN,10,6,596,268,33.66769,254,252,9642.426758,4022.166748,2,1,46.500333,78.169203,2479.392945,119.167047,255,839254940,1125696504,255,0.117353,0.054676,0.062677,60,45,0,0,5,1,1,1,1,1,0,0,0,2,2,0,Shellcode,1
165630,0.068938,udp,-,CON,4,2,228,91,72.528937,254,60,19843.91797,5338.129883,0,0,3.87,0.008,5.460279,0.0,0,0,0,0,0.0,0.0,0.0,57,46,0,0,2,0,1,1,1,1,0,0,0,1,1,0,Backdoor,1
100128,2.685744,tcp,-,FIN,10,8,564,354,6.329717,254,252,1513.174683,923.394043,2,1,296.036778,379.627,19609.14204,583.810438,255,4133088702,2208274094,255,0.085082,0.028352,0.05673,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
156752,2.046124,tcp,-,FIN,12,10,1850,706,10.263308,254,252,6631.074219,2486.652832,3,2,185.917997,217.616781,12769.72458,306.237406,255,1642124665,3492017268,255,0.162956,0.087568,0.075388,154,71,0,0,2,1,2,1,1,1,0,0,0,2,2,0,Exploits,1
123586,0.315915,sctp,-,CON,2,2,152,82,9.496226,254,60,1924.568359,1038.254028,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,2,1,0,DoS,1
80849,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
63544,2.551031,tcp,http,FIN,10,10,860,1202,7.447969,62,252,2427.253906,3393.137695,2,2,283.447889,265.961,17381.01977,448.256406,255,3944998121,1116063436,255,0.202403,0.125779,0.076624,86,120,1,134,1,1,2,1,1,1,0,0,1,1,1,0,Analysis,1
